State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value,Date_Month_Year,Date
MT,2023,January,12 month-ending,Number of Drug Overdose Deaths,190.0,100,0.017284591,Montana,Underreported due to incomplete data.,*,190,January2023,2023-01-01
MT,2023,July,12 month-ending,Number of Drug Overdose Deaths,179.0,100,0.175131349,Montana,Underreported due to incomplete data.,*,183,July2023,2023-07-01
MT,2023,June,12 month-ending,Number of Drug Overdose Deaths,182.0,100,0.138937131,Montana,Underreported due to incomplete data.,*,185,June2023,2023-06-01
MT,2023,March,12 month-ending,Number of Drug Overdose Deaths,181.0,100,0.05259467,Montana,Underreported due to incomplete data.,*,182,March2023,2023-03-01
MT,2023,May,12 month-ending,Number of Drug Overdose Deaths,172.0,100,0.130912899,Montana,Underreported due to incomplete data.,*,175,May2023,2023-05-01
MT,2023,September,12 month-ending,Number of Drug Overdose Deaths,168.0,100,0.293385491,Montana,Underreported due to incomplete data.,*,174,September2023,2023-09-01
NC,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.460274987,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,198",April2022,2022-04-01
NC,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.433691909,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,281",August2022,2022-08-01
NC,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.398978334,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,392",December2022,2022-12-01
NC,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.490187835,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,171",February2022,2022-02-01
NC,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.488147409,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,129",January2022,2022-01-01
NC,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.441797764,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,227",July2022,2022-07-01
NC,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.451526108,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,270",June2022,2022-06-01
NC,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.476246472,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,170",March2022,2022-03-01
NC,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.46222882,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,226",May2022,2022-05-01
NC,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.403084165,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,406",November2022,2022-11-01
NC,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.411825526,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,364",October2022,2022-10-01
NC,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.43112048,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,341",September2022,2022-09-01
NC,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.696136125,North Carolina,Underreported due to incomplete data.,*,"4,401",April2023,2023-04-01
NC,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,1.775104391,North Carolina,Underreported due to incomplete data.,*,"4,134",August2023,2023-08-01
NC,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.45096138,North Carolina,Underreported due to incomplete data.,*,"4,433",February2023,2023-02-01
NC,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.427707541,North Carolina,Underreported due to incomplete data.,*,"4,404",January2023,2023-01-01
NC,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,1.467228232,North Carolina,Underreported due to incomplete data.,*,"4,261",July2023,2023-07-01
NC,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,1.200490071,North Carolina,Underreported due to incomplete data.,*,"4,277",June2023,2023-06-01
NC,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.503976116,North Carolina,Underreported due to incomplete data.,*,"4,476",March2023,2023-03-01
NC,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.939781022,North Carolina,Underreported due to incomplete data.,*,"4,368",May2023,2023-05-01
NC,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,2.102140831,North Carolina,Underreported due to incomplete data.,*,"3,992",September2023,2023-09-01
ND,2022,April,12 month-ending,Number of Drug Overdose Deaths,135.0,100,0.084479846,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,136,April2022,2022-04-01
ND,2022,August,12 month-ending,Number of Drug Overdose Deaths,145.0,100,0.072098053,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,146,August2022,2022-08-01
ND,2022,December,12 month-ending,Number of Drug Overdose Deaths,141.0,100,0.0,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,141,December2022,2022-12-01
ND,2022,February,12 month-ending,Number of Drug Overdose Deaths,134.0,100,0.08400336,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,135,February2022,2022-02-01
ND,2022,January,12 month-ending,Number of Drug Overdose Deaths,131.0,100,0.085220355,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,132,January2022,2022-01-01
ND,2022,July,12 month-ending,Number of Drug Overdose Deaths,142.0,100,0.084786822,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,143,July2022,2022-07-01
ND,2022,June,12 month-ending,Number of Drug Overdose Deaths,138.0,100,0.084490042,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,139,June2022,2022-06-01
ND,2022,March,12 month-ending,Number of Drug Overdose Deaths,137.0,100,0.084063889,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,138,March2022,2022-03-01
ND,2022,May,12 month-ending,Number of Drug Overdose Deaths,131.0,100,0.084317032,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,132,May2022,2022-05-01
ND,2022,November,12 month-ending,Number of Drug Overdose Deaths,143.0,100,0.0,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,143,November2022,2022-11-01
ND,2022,October,12 month-ending,Number of Drug Overdose Deaths,141.0,100,0.012436264,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,141,October2022,2022-10-01
ND,2022,September,12 month-ending,Number of Drug Overdose Deaths,144.0,100,0.036416606,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,144,September2022,2022-09-01
ND,2023,April,12 month-ending,Number of Drug Overdose Deaths,140.0,100,0.065651261,North Dakota,Underreported due to incomplete data.,*,141,April2023,2023-04-01
ND,2023,August,12 month-ending,Number of Drug Overdose Deaths,134.0,100,0.157832435,North Dakota,Underreported due to incomplete data.,*,137,August2023,2023-08-01
ND,2023,February,12 month-ending,Number of Drug Overdose Deaths,146.0,100,0.039830058,North Dakota,Underreported due to incomplete data.,*,146,February2023,2023-02-01
ND,2023,January,12 month-ending,Number of Drug Overdose Deaths,146.0,100,0.013019138,North Dakota,Underreported due to incomplete data.,*,146,January2023,2023-01-01
ND,2023,July,12 month-ending,Number of Drug Overdose Deaths,138.0,100,0.130684788,North Dakota,Underreported due to incomplete data.,*,140,July2023,2023-07-01
ND,2023,June,12 month-ending,Number of Drug Overdose Deaths,141.0,100,0.091935908,North Dakota,Underreported due to incomplete data.,*,143,June2023,2023-06-01
ND,2023,March,12 month-ending,Number of Drug Overdose Deaths,139.0,100,0.066392245,North Dakota,Underreported due to incomplete data.,*,140,March2023,2023-03-01
ND,2023,May,12 month-ending,Number of Drug Overdose Deaths,141.0,100,0.078678206,North Dakota,Underreported due to incomplete data.,*,142,May2023,2023-05-01
ND,2023,September,12 month-ending,Number of Drug Overdose Deaths,130.0,100,0.185405907,North Dakota,Underreported due to incomplete data.,*,133,September2023,2023-09-01
NE,2022,April,12 month-ending,Number of Drug Overdose Deaths,208.0,100,0.030512612,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,208,April2022,2022-04-01
NE,2022,August,12 month-ending,Number of Drug Overdose Deaths,211.0,100,0.015341345,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,211,August2022,2022-08-01
NE,2022,December,12 month-ending,Number of Drug Overdose Deaths,223.0,100,0.037243948,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,223,December2022,2022-12-01
NE,2022,February,12 month-ending,Number of Drug Overdose Deaths,215.0,100,0.035599858,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,215,February2022,2022-02-01
NE,2022,January,12 month-ending,Number of Drug Overdose Deaths,213.0,100,0.036192544,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,213,January2022,2022-01-01
NE,2022,July,12 month-ending,Number of Drug Overdose Deaths,230.0,100,0.025423298,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,230,July2022,2022-07-01
NE,2022,June,12 month-ending,Number of Drug Overdose Deaths,228.0,100,0.030626308,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,228,June2022,2022-06-01
NE,2022,March,12 month-ending,Number of Drug Overdose Deaths,215.0,100,0.030399757,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,215,March2022,2022-03-01
NE,2022,May,12 month-ending,Number of Drug Overdose Deaths,216.0,100,0.030579481,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,216,May2022,2022-05-01
NE,2022,November,12 month-ending,Number of Drug Overdose Deaths,215.0,100,0.031650578,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,215,November2022,2022-11-01
NE,2022,October,12 month-ending,Number of Drug Overdose Deaths,210.0,100,0.015642924,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,210,October2022,2022-10-01
NE,2022,September,12 month-ending,Number of Drug Overdose Deaths,208.0,100,0.010319917,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,208,September2022,2022-09-01
NE,2023,April,12 month-ending,Number of Drug Overdose Deaths,217.0,100,0.043203543,Nebraska,Underreported due to incomplete data.,*,218,April2023,2023-04-01
NE,2023,August,12 month-ending,Number of Drug Overdose Deaths,188.0,100,0.112257444,Nebraska,Underreported due to incomplete data.,*,191,August2023,2023-08-01
NE,2023,February,12 month-ending,Number of Drug Overdose Deaths,224.0,100,0.038398245,Nebraska,Underreported due to incomplete data.,*,224,February2023,2023-02-01
NE,2023,January,12 month-ending,Number of Drug Overdose Deaths,229.0,100,0.038024879,Nebraska,Underreported due to incomplete data.,*,229,January2023,2023-01-01
NE,2023,July,12 month-ending,Number of Drug Overdose Deaths,190.0,100,0.085924494,Nebraska,Underreported due to incomplete data.,*,192,July2023,2023-07-01
NE,2023,June,12 month-ending,Number of Drug Overdose Deaths,191.0,100,0.05900971,Nebraska,Underreported due to incomplete data.,*,192,June2023,2023-06-01
NE,2023,March,12 month-ending,Number of Drug Overdose Deaths,219.0,100,0.032740369,Nebraska,Underreported due to incomplete data.,*,220,March2023,2023-03-01
NE,2023,May,12 month-ending,Number of Drug Overdose Deaths,208.0,100,0.048541071,Nebraska,Underreported due to incomplete data.,*,209,May2023,2023-05-01
NE,2023,September,12 month-ending,Number of Drug Overdose Deaths,184.0,100,0.133725595,Nebraska,Underreported due to incomplete data.,*,187,September2023,2023-09-01
NH,2022,April,12 month-ending,Number of Drug Overdose Deaths,490.0,100,0.042060988,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,491,April2022,2022-04-01
NH,2022,August,12 month-ending,Number of Drug Overdose Deaths,491.0,100,0.03431238,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,491,August2022,2022-08-01
NH,2022,December,12 month-ending,Number of Drug Overdose Deaths,484.0,100,0.006986655,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,484,December2022,2022-12-01
NH,2022,February,12 month-ending,Number of Drug Overdose Deaths,471.0,100,0.042689434,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,472,February2022,2022-02-01
NH,2022,January,12 month-ending,Number of Drug Overdose Deaths,457.0,100,0.04311274,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,458,January2022,2022-01-01
NH,2022,July,12 month-ending,Number of Drug Overdose Deaths,492.0,100,0.034485137,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,492,July2022,2022-07-01
NH,2022,June,12 month-ending,Number of Drug Overdose Deaths,489.0,100,0.034664448,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,489,June2022,2022-06-01
NH,2022,March,12 month-ending,Number of Drug Overdose Deaths,483.0,100,0.042274361,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,484,March2022,2022-03-01
NH,2022,May,12 month-ending,Number of Drug Overdose Deaths,483.0,100,0.041843922,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,484,May2022,2022-05-01
NH,2022,November,12 month-ending,Number of Drug Overdose Deaths,498.0,100,0.013826478,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,498,November2022,2022-11-01
NH,2022,October,12 month-ending,Number of Drug Overdose Deaths,484.0,100,0.020656889,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,484,October2022,2022-10-01
NH,2022,September,12 month-ending,Number of Drug Overdose Deaths,484.0,100,0.013741927,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,484,September2022,2022-09-01
NH,2023,April,12 month-ending,Number of Drug Overdose Deaths,468.0,100,0.035370685,New Hampshire,Underreported due to incomplete data.,*,469,April2023,2023-04-01
NH,2023,August,12 month-ending,Number of Drug Overdose Deaths,452.0,100,0.128525527,New Hampshire,Underreported due to incomplete data.,*,458,August2023,2023-08-01
NH,2023,February,12 month-ending,Number of Drug Overdose Deaths,478.0,100,0.021252479,New Hampshire,Underreported due to incomplete data.,*,478,February2023,2023-02-01
NH,2023,January,12 month-ending,Number of Drug Overdose Deaths,472.0,100,0.014078558,New Hampshire,Underreported due to incomplete data.,*,472,January2023,2023-01-01
NH,2023,July,12 month-ending,Number of Drug Overdose Deaths,459.0,100,0.099552016,New Hampshire,Underreported due to incomplete data.,*,464,July2023,2023-07-01
NH,2023,June,12 month-ending,Number of Drug Overdose Deaths,462.0,100,0.092539863,New Hampshire,Underreported due to incomplete data.,*,466,June2023,2023-06-01
NH,2023,March,12 month-ending,Number of Drug Overdose Deaths,479.0,100,0.028280543,New Hampshire,Underreported due to incomplete data.,*,480,March2023,2023-03-01
NH,2023,May,12 month-ending,Number of Drug Overdose Deaths,472.0,100,0.077826518,New Hampshire,Underreported due to incomplete data.,*,476,May2023,2023-05-01
NH,2023,September,12 month-ending,Number of Drug Overdose Deaths,458.0,100,0.163946112,New Hampshire,Underreported due to incomplete data.,*,466,September2023,2023-09-01
NJ,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.239668114,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,104",April2022,2022-04-01
NJ,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.276937653,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,037",August2022,2022-08-01
NJ,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.384558497,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,073",December2022,2022-12-01
NJ,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.234161417,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,115",February2022,2022-02-01
NJ,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.231072128,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,119",January2022,2022-01-01
NJ,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.274815075,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,039",July2022,2022-07-01
NJ,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.263410252,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,069",June2022,2022-06-01
NJ,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.240067219,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,104",March2022,2022-03-01
NJ,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.247912793,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,111",May2022,2022-05-01
NJ,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.321709234,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,036",November2022,2022-11-01
NJ,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.300333431,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,021",October2022,2022-10-01
NJ,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.292875796,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,031",September2022,2022-09-01
NJ,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.537182059,New Jersey,Underreported due to incomplete data.,*,"2,955",April2023,2023-04-01
NJ,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.871096162,New Jersey,Underreported due to incomplete data.,*,"2,945",August2023,2023-08-01
NJ,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.474714328,New Jersey,Underreported due to incomplete data.,*,"2,973",February2023,2023-02-01
NJ,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.425477216,New Jersey,Underreported due to incomplete data.,*,"2,977",January2023,2023-01-01
NJ,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.746268657,New Jersey,Underreported due to incomplete data.,*,"2,971",July2023,2023-07-01
NJ,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.629586663,New Jersey,Underreported due to incomplete data.,*,"2,967",June2023,2023-06-01
NJ,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.501691751,New Jersey,Underreported due to incomplete data.,*,"2,960",March2023,2023-03-01
NJ,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.574772432,New Jersey,Underreported due to incomplete data.,*,"2,981",May2023,2023-05-01
NJ,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,1.011541611,New Jersey,Underreported due to incomplete data.,*,"2,868",September2023,2023-09-01
NM,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.1042502,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,076",April2022,2022-04-01
NM,2022,August,12 month-ending,Number of Drug Overdose Deaths,975.0,100,0.153783893,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,989,August2022,2022-08-01
NM,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.174825175,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,024",December2022,2022-12-01
NM,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.087722796,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,089",February2022,2022-02-01
NM,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.088581092,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,059",January2022,2022-01-01
NM,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.144305929,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,024",July2022,2022-07-01
NM,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.136354522,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,050",June2022,2022-06-01
NM,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.091823698,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,096",March2022,2022-03-01
NM,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.132328174,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,058",May2022,2022-05-01
NM,2022,November,12 month-ending,Number of Drug Overdose Deaths,991.0,100,0.166297118,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,007",November2022,2022-11-01
NM,2022,October,12 month-ending,Number of Drug Overdose Deaths,982.0,100,0.158763317,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,997,October2022,2022-10-01
NM,2022,September,12 month-ending,Number of Drug Overdose Deaths,975.0,100,0.160507038,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,990,September2022,2022-09-01
NM,2023,April,12 month-ending,Number of Drug Overdose Deaths,970.0,100,0.233174835,New Mexico,Underreported due to incomplete data.,*,994,April2023,2023-04-01
NM,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.296406076,New Mexico,Underreported due to incomplete data.,*,"1,044",August2023,2023-08-01
NM,2023,February,12 month-ending,Number of Drug Overdose Deaths,959.0,100,0.215635896,New Mexico,Underreported due to incomplete data.,*,978,February2023,2023-02-01
NM,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.193475816,New Mexico,Underreported due to incomplete data.,*,"1,017",January2023,2023-01-01
NM,2023,July,12 month-ending,Number of Drug Overdose Deaths,992.0,100,0.25898349,New Mexico,Underreported due to incomplete data.,*,"1,021",July2023,2023-07-01
NM,2023,June,12 month-ending,Number of Drug Overdose Deaths,981.0,100,0.230691151,New Mexico,Underreported due to incomplete data.,*,"1,005",June2023,2023-06-01
NM,2023,March,12 month-ending,Number of Drug Overdose Deaths,956.0,100,0.234817441,New Mexico,Underreported due to incomplete data.,*,981,March2023,2023-03-01
NM,2023,May,12 month-ending,Number of Drug Overdose Deaths,968.0,100,0.207077447,New Mexico,Underreported due to incomplete data.,*,990,May2023,2023-05-01
NM,2023,September,12 month-ending,Number of Drug Overdose Deaths,990.0,100,0.344106022,New Mexico,Underreported due to incomplete data.,*,"1,029",September2023,2023-09-01
NV,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.043641442,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,027",April2022,2022-04-01
NV,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.050651015,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,023",August2022,2022-08-01
NV,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.031213909,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,127",December2022,2022-12-01
NV,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.040934476,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,025",February2022,2022-02-01
NV,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.041237113,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,036",January2022,2022-01-01
NV,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.04381097,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,025",July2022,2022-07-01
NV,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.043504742,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,041",June2022,2022-06-01
NV,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.040892628,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,026",March2022,2022-03-01
NV,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.043541364,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,039",May2022,2022-05-01
NV,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.040430429,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,114",November2022,2022-11-01
NV,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.040093758,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,090",October2022,2022-10-01
NV,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.051632498,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,082",September2022,2022-09-01
NV,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.075104493,Nevada,Underreported due to incomplete data.,*,"1,265",April2023,2023-04-01
NV,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.494527232,Nevada,Underreported due to incomplete data.,*,"1,412",August2023,2023-08-01
NV,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.035972399,Nevada,Underreported due to incomplete data.,*,"1,146",February2023,2023-02-01
NV,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.032119227,Nevada,Underreported due to incomplete data.,*,"1,131",January2023,2023-01-01
NV,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.263904467,Nevada,Underreported due to incomplete data.,*,"1,332",July2023,2023-07-01
NV,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.147885241,Nevada,Underreported due to incomplete data.,*,"1,284",June2023,2023-06-01
NV,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.049090195,Nevada,Underreported due to incomplete data.,*,"1,216",March2023,2023-03-01
NV,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.111180145,Nevada,Underreported due to incomplete data.,*,"1,291",May2023,2023-05-01
NV,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.756469808,Nevada,Underreported due to incomplete data.,*,"1,411",September2023,2023-09-01
NY,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.466394969,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,330",April2022,2022-04-01
NY,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.342292311,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,383",August2022,2022-08-01
NY,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.234804657,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,483",December2022,2022-12-01
NY,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.506426376,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,321",February2022,2022-02-01
NY,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.517869535,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,324",January2022,2022-01-01
NY,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.356184903,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,393",July2022,2022-07-01
NY,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.393491253,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,382",June2022,2022-06-01
NY,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.49092232,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,307",March2022,2022-03-01
NY,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.442954313,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,331",May2022,2022-05-01
NY,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.275147115,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,468",November2022,2022-11-01
NY,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.293824394,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,424",October2022,2022-10-01
NY,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.312585061,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,393",September2022,2022-09-01
NY,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.289370458,New York,Underreported due to incomplete data.,*,"3,613",April2023,2023-04-01
NY,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.473576479,New York,Underreported due to incomplete data.,*,"3,508",August2023,2023-08-01
NY,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.255287106,New York,Underreported due to incomplete data.,*,"3,558",February2023,2023-02-01
NY,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.250724823,New York,Underreported due to incomplete data.,*,"3,526",January2023,2023-01-01
